TimeStart,TimeEnd,DurationMinutes,State,AllStates,IsTowerJump,ConfidenceLevel,RecordCount,StateChanges,MaxSpeedKMH,MaxDistanceKM,AvgLatitude,AvgLongitude
2022-06-07 11:08:00,2022-06-07 11:08:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-07 12:08:00,2022-06-07 12:08:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-07 13:08:00,2022-06-07 13:08:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-07 14:08:00,2022-06-07 14:11:00,3.0,Connecticut,"New York, Connecticut",no,50.0,2,1,255.3,12.76,41.17368,-73.531675
2022-06-07 14:56:00,2022-06-07 15:08:00,12.0,New York,"New York, Connecticut",no,60.0,4,1,69.6,12.76,41.19812,-73.551662
2022-06-07 15:58:00,2022-06-07 17:52:00,114.0,Connecticut,"New York, Connecticut",yes,80.0,28,6,314.4,22.92,41.236003,-73.48537
2022-06-07 18:51:00,2022-06-07 19:40:00,49.0,Connecticut,"New York, Connecticut",yes,70.0,8,4,251.7,12.76,41.17559,-73.522261
2022-06-07 20:31:00,2022-06-07 20:40:00,9.0,Connecticut,Connecticut,no,70.0,3,0,0.0,0.0,41.146465,-73.491692
2022-06-07 21:31:00,2022-06-07 21:46:00,15.0,Connecticut,Connecticut,no,75.0,6,0,0.0,0.0,41.146467,-73.491691
2022-06-07 22:29:00,2022-06-07 23:06:00,37.0,Connecticut,Connecticut,no,75.0,8,0,0.0,0.0,41.172862,-73.496333
2022-06-07 23:42:00,2022-06-07 23:42:00,0.0,Connecticut,Connecticut,no,70.0,2,0,0.0,0.0,41.172861,-73.496333
2022-06-08 00:42:00,2022-06-08 00:42:00,0.0,Connecticut,Connecticut,no,70.0,2,0,0.0,0.0,41.14647,-73.49169
2022-06-08 01:42:00,2022-06-08 01:56:00,14.0,Connecticut,Connecticut,no,70.0,3,0,12.7,2.96,41.155267,-73.493238
2022-06-08 02:56:00,2022-06-08 02:56:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,41.22256,-73.57165
2022-06-08 03:56:00,2022-06-08 04:25:00,29.0,Connecticut,Connecticut,no,70.0,3,0,0.0,0.0,41.1248,-73.4917
2022-06-08 04:56:00,2022-06-08 05:25:00,29.0,Connecticut,Connecticut,no,70.0,2,0,0.0,0.0,41.1248,-73.4917
2022-06-08 05:56:00,2022-06-08 06:25:00,29.0,Connecticut,Connecticut,no,65.0,2,0,11.4,5.51,41.100011,-73.491508
2022-06-08 06:56:00,2022-06-08 06:56:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.075222,-73.491315
2022-06-08 07:56:00,2022-06-08 07:56:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-08 08:56:00,2022-06-08 08:56:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-08 09:56:00,2022-06-08 09:56:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.12475,-73.491694
2022-06-08 10:56:00,2022-06-08 10:56:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-08 11:56:00,2022-06-08 11:56:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-08 12:31:00,2022-06-08 12:57:00,26.0,New York,New York,no,75.0,5,0,0.0,0.0,41.22256,-73.57165
2022-06-08 13:56:00,2022-06-08 14:00:00,4.0,New York,"New York, Connecticut",no,55.0,5,1,255.3,12.76,41.203008,-73.55566
2022-06-08 14:56:00,2022-06-08 14:56:00,0.0,New York,"New York, Connecticut",no,60.0,2,1,0.0,8.39,41.197711,-73.533992
2022-06-08 15:56:00,2022-06-08 15:56:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.172861,-73.496333
2022-06-08 16:56:00,2022-06-08 16:56:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.172861,-73.496333
2022-06-08 17:56:00,2022-06-08 18:13:00,17.0,Connecticut,"New York, Connecticut",no,60.0,2,1,29.6,8.39,41.197711,-73.533992
2022-06-08 18:52:00,2022-06-08 22:39:00,227.0,Connecticut,"New York, Connecticut",no,60.0,49,1,365.0,24.17,41.092495,-73.524176
2022-06-08 23:28:00,2022-06-08 23:30:00,2.0,Connecticut,Connecticut,no,70.0,3,0,0.0,0.0,41.172861,-73.496333
2022-06-09 00:30:00,2022-06-09 00:30:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.172861,-73.496333
2022-06-09 01:30:00,2022-06-09 01:30:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.172861,-73.496333
2022-06-09 02:30:00,2022-06-09 02:30:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.112465,-73.538345
2022-06-09 03:30:00,2022-06-09 03:30:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-09 04:30:00,2022-06-09 04:30:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-09 05:30:00,2022-06-09 05:30:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-09 06:30:00,2022-06-09 06:30:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-09 07:30:00,2022-06-09 07:30:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-09 08:30:00,2022-06-09 08:30:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-09 09:30:00,2022-06-09 09:30:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-09 10:30:00,2022-06-09 10:30:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-09 11:30:00,2022-06-09 12:02:00,32.0,Connecticut,Connecticut,no,65.0,3,0,40.1,5.35,41.140821,-73.493244
2022-06-09 12:44:00,2022-06-09 12:52:00,8.0,Connecticut,Connecticut,no,60.0,8,0,321.1,5.35,41.142824,-73.493437
2022-06-09 13:27:00,2022-06-09 17:19:00,232.0,Connecticut,"New York, Connecticut",no,60.0,75,1,832.7,94.59,41.069174,-73.08858
2022-06-09 17:55:00,2022-06-09 18:19:00,24.0,New York,New York,no,70.0,3,0,23.6,4.71,41.146089,-72.280621
2022-06-09 18:58:00,2022-06-09 20:29:00,91.0,New York,New York,no,75.0,14,0,70.7,8.59,41.14252,-72.292335
2022-06-09 21:19:00,2022-06-10 01:17:00,238.0,New York,"New York, Connecticut",no,60.0,89,2,515.4,111.63,41.070251,-72.820062
2022-06-10 02:17:00,2022-06-10 02:20:00,3.0,New York,"New York, Connecticut",no,55.0,2,1,167.8,8.39,41.197711,-73.533992
2022-06-10 03:17:00,2022-06-10 03:19:00,2.0,Connecticut,Connecticut,no,70.0,2,0,0.0,0.0,41.172861,-73.496333
2022-06-10 04:17:00,2022-06-10 04:17:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-10 05:17:00,2022-06-10 05:17:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-10 06:17:00,2022-06-10 06:17:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.112465,-73.538345
2022-06-10 07:17:00,2022-06-10 07:17:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.112465,-73.538345
2022-06-10 08:17:00,2022-06-10 08:17:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.075222,-73.491315
2022-06-10 09:17:00,2022-06-10 09:17:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-10 10:17:00,2022-06-10 10:29:00,12.0,New York,"New York, Connecticut",no,50.0,3,1,255.3,12.76,41.189973,-73.545
2022-06-10 11:17:00,2022-06-10 11:31:00,14.0,Connecticut,"New York, Connecticut",no,60.0,4,1,0.0,12.76,41.14924,-73.511688
2022-06-10 12:11:00,2022-06-10 12:17:00,6.0,New York,"New York, Connecticut",no,55.0,4,1,191.4,12.76,41.19812,-73.551662
2022-06-10 13:07:00,2022-06-10 13:19:00,12.0,Connecticut,"New York, Connecticut",no,50.0,4,1,765.8,12.76,41.17368,-73.531675
2022-06-10 14:08:00,2022-06-10 14:38:00,30.0,Connecticut,"New York, Connecticut",yes,75.0,16,4,251.7,12.76,41.169565,-73.508729
2022-06-10 15:27:00,2022-06-10 15:38:00,11.0,Connecticut,Connecticut,no,65.0,2,0,29.2,5.35,41.148831,-73.494017
2022-06-10 16:25:00,2022-06-10 16:40:00,15.0,New York,"New York, Connecticut",no,55.0,8,1,247.1,8.39,41.198034,-73.527057
2022-06-10 17:25:00,2022-06-10 17:40:00,15.0,New York,New York,no,70.0,3,0,0.0,0.0,41.19175,-73.55396
2022-06-10 18:25:00,2022-06-10 19:01:00,36.0,Connecticut,Connecticut,no,80.0,11,0,0.1,0.01,41.146458,-73.49171
2022-06-10 20:01:00,2022-06-10 20:04:00,3.0,Connecticut,Connecticut,no,70.0,2,0,0.0,0.0,41.172861,-73.496333
2022-06-10 21:04:00,2022-06-10 21:04:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.172861,-73.496333
2022-06-10 22:04:00,2022-06-10 22:18:00,14.0,New York,"New York, Connecticut",no,60.0,2,1,36.0,8.39,41.197711,-73.533992
2022-06-10 23:04:00,2022-06-11 00:01:00,57.0,Connecticut,"New York, Connecticut",no,60.0,12,1,224.8,35.24,41.071494,-73.495537
2022-06-11 00:33:00,2022-06-11 01:54:00,81.0,Connecticut,"New York, Connecticut",no,55.0,9,1,785.0,35.24,41.000619,-73.496936
2022-06-11 02:54:00,2022-06-11 02:54:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-11 03:54:00,2022-06-11 03:54:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-11 04:54:00,2022-06-11 04:54:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-11 05:54:00,2022-06-11 05:54:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.112465,-73.538345
2022-06-11 06:54:00,2022-06-11 07:12:00,18.0,Connecticut,Connecticut,no,70.0,2,0,13.8,4.15,41.118607,-73.51502
2022-06-11 08:12:00,2022-06-11 08:12:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.12475,-73.491694
2022-06-11 09:12:00,2022-06-11 09:12:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-11 10:12:00,2022-06-11 10:12:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.12475,-73.491694
2022-06-11 10:54:00,2022-06-11 13:10:00,136.0,New York,"New York, New Jersey, Connecticut",yes,80.0,32,6,503.4,61.55,40.934177,-73.810714
2022-06-11 13:42:00,2022-06-11 19:12:00,330.0,New York,New York,no,80.0,62,0,14.9,1.33,40.76403,-73.975968
2022-06-11 19:58:00,2022-06-11 21:21:00,83.0,New York,"New York, New Jersey, Connecticut",yes,80.0,28,5,251.7,61.42,40.91731,-73.822375
2022-06-11 22:21:00,2022-06-11 22:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-11 23:21:00,2022-06-11 23:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.172861,-73.496333
2022-06-12 00:21:00,2022-06-12 00:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.172861,-73.496333
2022-06-12 01:21:00,2022-06-12 01:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.172861,-73.496333
2022-06-12 02:21:00,2022-06-12 02:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.172861,-73.496333
2022-06-12 03:21:00,2022-06-12 03:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.172861,-73.496333
2022-06-12 04:21:00,2022-06-12 04:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-12 05:21:00,2022-06-12 05:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-12 06:21:00,2022-06-12 06:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-12 07:21:00,2022-06-12 07:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.12475,-73.491694
2022-06-12 08:21:00,2022-06-12 08:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.12475,-73.491694
2022-06-12 09:21:00,2022-06-12 09:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.12475,-73.491694
2022-06-12 10:20:00,2022-06-12 10:21:00,1.0,Connecticut,Connecticut,no,55.0,2,0,330.4,5.51,41.100011,-73.491508
2022-06-12 11:18:00,2022-06-12 11:21:00,3.0,Connecticut,Connecticut,no,70.0,3,0,0.0,0.0,41.1248,-73.4917
2022-06-12 12:21:00,2022-06-12 12:21:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-12 13:21:00,2022-06-12 13:25:00,4.0,Connecticut,Connecticut,no,65.0,2,0,80.3,5.35,41.148831,-73.494017
2022-06-12 14:22:00,2022-06-12 19:29:00,307.0,Connecticut,"New York, Connecticut",yes,80.0,47,8,750.6,40.88,41.134873,-73.502113
2022-06-12 20:29:00,2022-06-12 22:02:00,93.0,Connecticut,"New York, Connecticut",yes,75.0,15,4,765.8,22.92,41.209947,-73.509902
2022-06-12 23:02:00,2022-06-12 23:02:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-13 00:02:00,2022-06-13 00:02:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-13 01:02:00,2022-06-13 01:02:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-13 02:02:00,2022-06-13 02:02:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-13 03:02:00,2022-06-13 03:02:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-13 04:02:00,2022-06-13 04:02:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-13 05:02:00,2022-06-13 05:02:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-13 06:02:00,2022-06-13 06:02:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-13 07:02:00,2022-06-13 07:02:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-13 08:02:00,2022-06-13 08:02:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-13 09:02:00,2022-06-13 09:07:00,5.0,Connecticut,"New York, Connecticut",no,55.0,2,1,153.2,12.76,41.17368,-73.531675
2022-06-13 09:52:00,2022-06-13 10:02:00,10.0,New York,"New York, Connecticut",no,60.0,2,1,50.3,8.39,41.197711,-73.533992
2022-06-13 11:02:00,2022-06-13 11:02:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.1248,-73.4917
2022-06-13 11:53:00,2022-06-13 12:02:00,9.0,Connecticut,Connecticut,no,70.0,2,0,0.0,0.01,41.124775,-73.491697
2022-06-13 12:41:00,2022-06-13 12:58:00,17.0,Connecticut,"New York, Connecticut",no,65.0,7,1,0.0,12.76,41.159363,-73.505107
2022-06-13 13:39:00,2022-06-13 14:47:00,68.0,New York,"New York, New Jersey, Connecticut",yes,90.0,18,7,1329.9,61.55,40.967783,-73.776507
2022-06-13 15:28:00,2022-06-13 16:44:00,76.0,New York,New York,no,75.0,8,0,17.0,1.13,40.767039,-73.979405
2022-06-13 17:41:00,2022-06-13 17:58:00,17.0,New York,New York,no,70.0,3,0,0.0,0.0,40.763866,-73.97187
2022-06-13 18:30:00,2022-06-13 19:10:00,40.0,New York,New York,no,80.0,12,0,8.6,1.13,40.765638,-73.976725
2022-06-13 19:58:00,2022-06-13 22:31:00,153.0,New York,New York,no,80.0,23,0,25.8,1.11,40.767814,-73.980662
2022-06-13 23:20:00,2022-06-13 23:31:00,11.0,New York,New York,no,70.0,2,0,0.0,0.0,40.76657,-73.97943
2022-06-14 00:17:00,2022-06-14 00:28:00,11.0,New York,New York,no,75.0,7,0,29.8,1.5,40.768648,-73.977062
2022-06-14 01:25:00,2022-06-14 01:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-14 02:25:00,2022-06-14 02:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-14 03:25:00,2022-06-14 03:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-14 04:25:00,2022-06-14 04:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-14 05:25:00,2022-06-14 05:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-14 06:25:00,2022-06-14 06:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-14 07:25:00,2022-06-14 07:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-14 08:25:00,2022-06-14 08:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-14 09:25:00,2022-06-14 09:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-14 10:25:00,2022-06-14 10:30:00,5.0,New York,New York,no,70.0,3,0,0.0,0.0,40.769556,-73.982361
2022-06-14 11:25:00,2022-06-14 11:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-14 12:25:00,2022-06-14 12:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.767306,-73.980583
2022-06-14 13:25:00,2022-06-14 13:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.763866,-73.97187
2022-06-14 14:25:00,2022-06-14 14:25:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.763866,-73.97187
2022-06-14 15:25:00,2022-06-14 15:49:00,24.0,New York,New York,no,75.0,5,0,5.4,1.33,40.768529,-73.980949
2022-06-14 16:37:00,2022-06-14 18:37:00,120.0,New York,New York,no,80.0,10,0,0.0,0.0,40.768306,-73.985139
2022-06-14 19:09:00,2022-06-14 19:37:00,28.0,New York,New York,no,70.0,2,0,0.0,0.0,40.768306,-73.985139
2022-06-14 20:09:00,2022-06-14 20:37:00,28.0,New York,New York,no,70.0,2,0,0.0,0.0,40.768306,-73.985139
2022-06-14 21:09:00,2022-06-14 21:37:00,28.0,New York,New York,no,70.0,2,0,0.2,0.11,40.768139,-73.984511
2022-06-14 22:09:00,2022-06-14 22:37:00,28.0,New York,New York,no,70.0,2,0,0.2,0.11,40.768139,-73.984511
2022-06-14 23:09:00,2022-06-14 23:37:00,28.0,New York,New York,no,70.0,2,0,0.0,0.0,40.767973,-73.983884
2022-06-15 00:09:00,2022-06-15 01:37:00,88.0,New York,New York,no,75.0,8,0,0.2,0.11,40.768015,-73.984041
2022-06-15 02:31:00,2022-06-15 02:37:00,6.0,New York,New York,no,70.0,2,0,0.0,0.0,40.77492,-73.987779
2022-06-15 03:12:00,2022-06-15 03:37:00,25.0,New York,New York,no,70.0,4,0,0.0,0.0,40.77492,-73.987779
2022-06-15 04:31:00,2022-06-15 04:53:00,22.0,New York,New York,no,70.0,4,0,6.0,1.04,40.769772,-73.984209
2022-06-15 05:26:00,2022-06-15 05:53:00,27.0,New York,New York,no,70.0,2,0,0.1,0.03,40.769674,-73.982408
2022-06-15 06:26:00,2022-06-15 06:53:00,27.0,New York,New York,no,70.0,2,0,0.0,0.0,40.769556,-73.982361
2022-06-15 07:26:00,2022-06-15 07:53:00,27.0,New York,New York,no,70.0,2,0,0.0,0.0,40.769556,-73.982361
2022-06-15 08:26:00,2022-06-15 09:53:00,87.0,New York,New York,no,75.0,8,0,0.0,0.0,40.769556,-73.982361
2022-06-15 10:26:00,2022-06-15 10:53:00,27.0,New York,New York,no,70.0,2,0,0.0,0.0,40.769556,-73.982361
2022-06-15 11:26:00,2022-06-15 11:53:00,27.0,New York,New York,no,70.0,4,0,0.0,0.0,40.769556,-73.982361
2022-06-15 12:26:00,2022-06-15 12:53:00,27.0,New York,New York,no,70.0,2,0,0.0,0.0,40.769556,-73.982361
2022-06-15 13:26:00,2022-06-15 13:53:00,27.0,New York,New York,no,70.0,2,0,0.0,0.0,40.769556,-73.982361
2022-06-15 14:26:00,2022-06-15 14:26:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-15 15:26:00,2022-06-15 15:26:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.763866,-73.97187
2022-06-15 16:26:00,2022-06-15 16:26:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-15 17:26:00,2022-06-15 17:46:00,20.0,New York,New York,no,70.0,2,0,0.0,0.0,40.769556,-73.982361
2022-06-15 18:26:00,2022-06-15 18:39:00,13.0,New York,New York,no,70.0,2,0,0.0,0.0,40.769556,-73.982361
2022-06-15 19:26:00,2022-06-15 19:39:00,13.0,New York,New York,no,70.0,3,0,0.0,0.0,40.769556,-73.982361
2022-06-15 20:26:00,2022-06-15 20:39:00,13.0,New York,New York,no,70.0,2,0,0.0,0.0,40.769556,-73.982361
2022-06-15 21:26:00,2022-06-15 21:39:00,13.0,New York,New York,no,70.0,2,0,0.0,0.0,40.769556,-73.982361
2022-06-15 22:26:00,2022-06-15 23:39:00,73.0,New York,New York,no,75.0,9,0,0.0,0.0,40.769556,-73.982361
2022-06-16 00:26:00,2022-06-16 01:26:00,60.0,New York,New York,no,70.0,4,0,0.0,0.0,40.769556,-73.982361
2022-06-16 02:26:00,2022-06-16 02:26:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 03:26:00,2022-06-16 03:26:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 04:26:00,2022-06-16 04:26:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 05:26:00,2022-06-16 05:26:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 06:26:00,2022-06-16 06:26:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 07:26:00,2022-06-16 07:26:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 08:26:00,2022-06-16 08:26:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 09:26:00,2022-06-16 09:37:00,11.0,New York,New York,no,70.0,2,0,0.0,0.0,40.769556,-73.982361
2022-06-16 10:26:00,2022-06-16 10:35:00,9.0,New York,New York,no,70.0,2,0,0.0,0.0,40.769556,-73.982361
2022-06-16 11:26:00,2022-06-16 11:26:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.763866,-73.97187
2022-06-16 12:26:00,2022-06-16 12:49:00,23.0,New York,New York,no,70.0,2,0,0.8,0.29,40.76843,-73.981472
2022-06-16 13:49:00,2022-06-16 13:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 14:49:00,2022-06-16 14:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 15:49:00,2022-06-16 15:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 16:49:00,2022-06-16 16:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 17:49:00,2022-06-16 17:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 18:49:00,2022-06-16 18:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 19:49:00,2022-06-16 19:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-16 20:49:00,2022-06-16 20:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.763866,-73.97187
2022-06-16 21:49:00,2022-06-16 21:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.767306,-73.980583
2022-06-16 22:36:00,2022-06-16 22:49:00,13.0,New York,New York,no,70.0,3,0,0.0,0.0,40.767306,-73.980583
2022-06-16 23:36:00,2022-06-16 23:49:00,13.0,New York,New York,no,70.0,2,0,0.0,0.0,40.767306,-73.980583
2022-06-17 00:49:00,2022-06-17 00:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.767306,-73.980583
2022-06-17 01:27:00,2022-06-17 01:49:00,22.0,New York,New York,no,70.0,3,0,0.0,0.0,40.767306,-73.980583
2022-06-17 02:49:00,2022-06-17 02:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-17 03:49:00,2022-06-17 03:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-17 04:49:00,2022-06-17 04:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-17 05:49:00,2022-06-17 05:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-17 06:49:00,2022-06-17 06:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-17 07:49:00,2022-06-17 07:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-17 08:49:00,2022-06-17 08:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-17 09:49:00,2022-06-17 09:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-17 10:49:00,2022-06-17 10:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.763866,-73.97187
2022-06-17 11:49:00,2022-06-17 11:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-17 12:49:00,2022-06-17 12:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.769556,-73.982361
2022-06-17 13:49:00,2022-06-17 13:49:00,0.0,New York,New York,no,70.0,2,0,0.0,0.0,40.767306,-73.980583
2022-06-17 14:31:00,2022-06-17 15:49:00,78.0,New York,New York,no,75.0,8,0,0.0,0.0,40.767306,-73.980583
2022-06-17 16:49:00,2022-06-17 16:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.767306,-73.980583
